id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
3311,唐残砚扳,唐,无,未定级,无,陕西博物馆,无,长9cm，宽7.5cm，0.048kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7601.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef4bd4a7c9.JPG
3312,新石器时期镂空陶器座,新石器时代,无,三级,无,陕西博物馆,无,高28.5cm，口径24.5cm，底径26.2cm，3.181kg,陶器,无,https://www.sxhm.com/collections/detail/7602.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef4d71811d.JPG
3313,唐残石口含,唐,无,未定级,无,陕西博物馆,无,长4cm，宽3cm，0.010kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7603.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef4e57e240.JPG
3314,唐残石塞,唐,无,未定级,无,陕西博物馆,无,残长2cm，8.000g,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7604.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef51191321.JPG
3315,新石器时代陶纺轮,新石器时代,无,一般,无,陕西博物馆,无,直径3cm，0.006kg,陶器,无,https://www.sxhm.com/collections/detail/7605.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef503dfa66.jpg
3316,唐残方形石料,唐,无,未定级,无,陕西博物馆,无,长10cm，宽9cm，高4.5cm，0.930kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7606.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef53b5e148.JPG
3317,唐残石砚,唐,无,未定级,无,陕西博物馆,无,直径12cm，0.380kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7607.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef56662169.JPG
3318,新石器残双耳彩绘陶罐,新石器时代,无,未定级,无,陕西博物馆,无,高26cm，口径11cm，底径7.5cm，1.500kg,陶器,无,https://www.sxhm.com/collections/detail/7608.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef585ad072.JPG
3319,新石器时代红陶盘,新石器时代,无,二级,无,陕西博物馆,无,高6.5cm，直径45.5cm，6.910kg,陶器,无,https://www.sxhm.com/collections/detail/7609.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef5b176db3.jpg
3320,唐彩绘陶男骑马俑,唐,无,三级,无,陕西博物馆,无,高27cm，长23cm，1.215kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7610.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef5e0c76bd.JPG
3321,新石器时期陶缽,新石器时代,无,三级,无,陕西博物馆,无,口径16.5cm，高7.6cm，0.448kg,陶器,无,https://www.sxhm.com/collections/detail/7611.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef5f49832a.JPG
3322,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高20cm，0.330kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7612.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6039a0e1.JPG
3323,秦灰陶拍,秦,无,一般,无,陕西博物馆,无,长14cm，宽10.5cm，高8cm，1.000kg,陶器,无,https://www.sxhm.com/collections/detail/7613.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef602eb134.jpg
3324,唐西坊砖,唐,无,一般,无,陕西博物馆,无,长27.5cm，宽12cm，4.190kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7614.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef5f*1dd.jpg
3325,唐彩绘陶抱琵琶女立俑,唐,无,三级,无,陕西博物馆,无,高40.8cm，1.905kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7615.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef62363ae2.JPG
3326,新石器时代龙山文化灰陶鬲,新石器时代,无,三级,无,陕西博物馆,无,高16cm，口径11.2cm，0.980kg,陶器,无,https://www.sxhm.com/collections/detail/7616.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef62d45ed5.jpg
3327,唐李凤墓砖,唐,无,一般,无,陕西博物馆,无,长31cm，宽34cm，12.410kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7617.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef637c6c57.jpg
3328,唐彩绘陶鞍马,唐,无,一般,无,陕西博物馆,无,高38cm，长40cm，3.045kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7618.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef63fcc277.JPG
3329,秦陶罐,秦,无,未定级,无,陕西博物馆,无,高34cm，口径13cm，底径17cm，0.700kg,陶器,无,https://www.sxhm.com/collections/detail/7619.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef642d806b.JPG
3330,唐彩绘陶女立俑,唐,无,二级,无,陕西博物馆,无,高54cm，4.325kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7620.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef66188f07.JPG
3331,新石器彩绘双耳罐,新石器时代,无,三级,无,陕西博物馆,无,口径8.5cm，高8.5cm，0.235kg,陶器,无,https://www.sxhm.com/collections/detail/7621.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef666d072d.JPG
3332,秦彩绘陶瓶,秦,无,未定级,无,陕西博物馆,无,高23cm，1.320kg,陶器,无,https://www.sxhm.com/collections/detail/7622.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef66dc4dde.jpg
3333,唐浮雕力士砖,唐,无,三级,无,陕西博物馆,无,长24cm，宽19cm，4.030kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7623.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef668e2935.jpg
3334,唐彩绘陶女立俑,唐,无,二级,无,陕西博物馆,无,高55cm，5.045kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7624.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef67d19a2d.JPG
3335,秦(前221~前206),秦,无,未定级,无,陕西博物馆,无,高22cm，直径25cm，4.020kg,陶器,无,https://www.sxhm.com/collections/detail/7625.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6968d06e.JPG
3336,新石器彩陶罐,新石器时代,无,一般,无,陕西博物馆,无,高30cm，口径13.5cm，1.500kg,陶器,无,https://www.sxhm.com/collections/detail/7626.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6953d555.jpg
3337,唐彩绘陶女立俑,唐,无,二级,无,陕西博物馆,无,高55.2cm，4.830kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7627.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef69bd2bdf.JPG
3338,唐兽面纹砖,唐,无,三级,无,陕西博物馆,无,20*20cm，2.475kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7628.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6a0e5686.JPG
3339,秦椭圆形灰陶盆,秦,无,三级,无,陕西博物馆,无,长60cm，宽31.5cm，高16cm，10.045kg,陶器,无,https://www.sxhm.com/collections/detail/7629.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6bb42169.jpg
3340,新石器时代仰韶文化人面鱼纹盆,新石器时代,无,二级,无,陕西博物馆,无,高16cm，口径43.5cm，3.050kg,陶器,无,https://www.sxhm.com/collections/detail/7630.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6c56b5af.jpg
3341,唐彩绘陶风帽男立俑,唐,无,三级,无,陕西博物馆,无,高23cm，0.560kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7631.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6c6df6ac.JPG
3342,唐莲瓣纹方砖,唐,无,三级,无,陕西博物馆,无,长30cm，宽30cm，7.035kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7632.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6d01979a.jpg
3343,秦灰陶罐,秦,无,一般,无,陕西博物馆,无,口径11cm，高35cm，6.000kg,陶器,无,https://www.sxhm.com/collections/detail/7633.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6dc99378.jpg
3344,元彩绘陶男立俑,元,无,一般,无,陕西博物馆,无,高26cm，0.795kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7634.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6f52ac5b.JPG
3345,秦陶铃,秦,无,三级,无,陕西博物馆,无,直径10cm，高4cm，0.140kg,陶器,无,https://www.sxhm.com/collections/detail/7635.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7025cfb4.jpg
3346,新石器时代三足红陶鼎,新石器时代,无,三级,无,陕西博物馆,无,高8.5cm，口径8cm，0.215kg,陶器,无,https://www.sxhm.com/collections/detail/7636.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef6fe1316c.jpg
3347,元彩绘陶男立俑,元,无,三级,无,陕西博物馆,无,高28cm，0.790kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7637.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef71cedfbb.JPG
3348,唐方纹格砖,唐,无,三级,无,陕西博物馆,无,长31cm，宽31cm，9.260kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7638.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef704d6525.jpg
3349,新石器彩绘陶罐,新石器时代,无,三级,无,陕西博物馆,无,口径10cm，高6.5cm，0.090kg,陶器,无,https://www.sxhm.com/collections/detail/7639.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7253e696.jpg
3350,元黑陶捧盒女立俑,元,无,一级,无,陕西博物馆,无,高25.2cm，0.869kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7640.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef73b98720.JPG
3351,新石器时代杯形罐,新石器时代,无,三级,无,陕西博物馆,无,高8.5cm，口径7.5cm，0.220kg,陶器,无,https://www.sxhm.com/collections/detail/7641.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7526e89e.jpg
3352,唐三彩碗,唐,无,一般,无,陕西博物馆,无,口径16.5cm，高5.5cm，0.340kg,陶器,无,https://www.sxhm.com/collections/detail/7642.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef75765758.jpg
3353,唐莲花纹方砖,唐,无,二级,无,陕西博物馆,无,长32.5cm，宽32.7cm，高6.5cm，10.750kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7643.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef75c36311.JPG
3354,元彩绘陶鞍马,元,无,一般,无,陕西博物馆,无,高30cm，长36cm，2.395kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7644.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef77530e81.JPG
3355,新石器时代尖底瓶,新石器时代,无,三级,无,陕西博物馆,无,高33cm，口径5.5cm，1.660kg,陶器,无,https://www.sxhm.com/collections/detail/7645.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef77df05ed.jpg
3356,元彩绘陶鞍马,元,无,二级,无,陕西博物馆,无,高29.5cm，长32cm，2.665kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7646.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef791d53a2.JPG
3357,秦椭圆形灰陶盆,秦,无,三级,无,陕西博物馆,无,长53.5cm，高12.5cm，宽48cm，7.585kg,陶器,无,https://www.sxhm.com/collections/detail/7647.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef823af385.jpg
3358,唐手印砖,唐,无,一般,无,陕西博物馆,无,残长32cm，残宽18cm，4.355kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7648.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7985feaa.jpg
3359,新石器时期双鱼纹尖底陶罐,新石器时代,无,一级,无,陕西博物馆,无,高17.6cm，口径8.8cm，腹径13.6cm，0.646kg,陶器,无,https://www.sxhm.com/collections/detail/7649.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7af00186.JPG
3360,元彩绘陶载物马,元,无,三级,无,陕西博物馆,无,高24cm，长27cm，1.835kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7650.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7b457e80.JPG
3361,元灰陶鸡,元,无,三级,无,陕西博物馆,无,高12.5cm，长13.5cm，0.330kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7651.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7d18dbf5.JPG
3362,唐莲花纹瓦当,唐,无,三级,无,陕西博物馆,无,径11.8cm，0.280kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7652.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7ca41ad6.JPG
3363,新石器残彩绘陶罐,新石器时代,无,未定级,无,陕西博物馆,无,高21cm，口径9cm，底径8.5cm，0.900kg,陶器,无,https://www.sxhm.com/collections/detail/7653.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7db28f1d.JPG
3364,元灰陶载物驴,元,无,三级,无,陕西博物馆,无,高18cm，长22cm，1.160kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7654.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef7ef0f7ef.JPG
3365,新石器时代龙山文化三耳罐,新石器时代,无,一般,无,陕西博物馆,无,高10.4cm，口径10.4cm，0.284kg,陶器,无,https://www.sxhm.com/collections/detail/7655.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef80553341.jpg
3366,唐人物纹砖,唐,无,一般,无,陕西博物馆,无,长16cm，宽32cm，2.800kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7656.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef80f8315d.jpg
3367,唐陶猪,唐,无,一般,无,陕西博物馆,无,高4.5cm，长11cm，0.150kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7657.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef81806163.JPG
3368,新石器时代陶珠,新石器时代,无,一般,无,陕西博物馆,无,直径2.5cm，5.000g,陶器,无,https://www.sxhm.com/collections/detail/7658.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef82ef06fd.jpg
3369,唐彩绘陶男立俑,唐,无,三级,无,陕西博物馆,无,高28cm，0.350kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7659.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef83911741.JPG
3370,唐鹿纹砖,唐,无,一般,无,陕西博物馆,无,长16cm，宽31cm，2.785kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7660.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef84640940.jpg
3371,秦灰陶罐,秦,无,未定级,无,陕西博物馆,无,口径9cm，底径18.5cm，高35cm，6.300kg,陶器,无,https://www.sxhm.com/collections/detail/7661.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef84a8bed3.JPG
3372,新石器时期高领陶罐,新石器时代,无,三级,无,陕西博物馆,无,残高25cm，口径19cm，肩径30cm，5.200kg,陶器,无,https://www.sxhm.com/collections/detail/7662.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef857d5bb8.JPG
3373,唐彩绘陶女立俑,唐,无,一般,无,陕西博物馆,无,高23.5cm，0.450kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7663.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef863de1a5.JPG
3374,唐莲花纹瓦当,唐,无,三级,无,陕西博物馆,无,径12cm，0.290kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7664.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef86fde182.jpg
3375,唐彩绘陶女立俑,唐,无,一般,无,陕西博物馆,无,高23.5cm，0.465kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7665.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef884a893a.JPG
3376,秦＂咸亭＂铭陶罐,秦,无,一般,无,陕西博物馆,无,口径15cm，高18.2cm，1.705kg,陶器,无,https://www.sxhm.com/collections/detail/7666.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef889333bc.jpg
3377,新石器时代马家窑文化彩陶瓮,新石器时代,无,二级,无,陕西博物馆,无,高40cm，口径13cm，5.870kg,陶器,无,https://www.sxhm.com/collections/detail/7667.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef88712e19.jpg
3378,唐彩绘白陶戴帷帽女立俑,唐,无,一级,无,陕西博物馆,无,高32cm，0.530kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7668.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8a308801.JPG
3379,唐字纹砖,唐,无,三级,无,陕西博物馆,无,长37cm，宽17cm，7.745kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7669.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8af8c615.jpg
3380,唐陶猪,唐,无,一般,无,陕西博物馆,无,高6cm，长13.5cm，0.185kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7670.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8c09c0c1.JPG
3381,新石器时代仰韶文化鱼纹盆,新石器时代,无,二级,无,陕西博物馆,无,高17cm，口径40.5cm，3.010kg,陶器,无,https://www.sxhm.com/collections/detail/7671.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8bd63745.jpg
3382,秦彩绘茧形壶,秦,无,一般,无,陕西博物馆,无,口径14cm，高29cm，4.200kg,陶器,无,https://www.sxhm.com/collections/detail/7672.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8e53e35e.jpg
3383,秦陶跽坐俑,秦,无,一级,无,陕西博物馆,无,高182cm，40.000kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7673.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8f736e93.JPG
3384,新石器双耳罐,新石器时代,无,三级,无,陕西博物馆,无,口径10cm，高14.5cm，0.590kg,陶器,无,https://www.sxhm.com/collections/detail/7674.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8f4f0104.jpg
3385,唐柱础,唐,无,三级,无,陕西博物馆,无,长16cm，宽16cm，2.135kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7675.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef8f956891.jpg
3386,秦陶盆,秦,无,未定级,无,陕西博物馆,无,高21cm，口径48cm，底径24cm，6.100kg,陶器,无,https://www.sxhm.com/collections/detail/7676.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef909f41fc.JPG
3387,唐彩绘陶骑马俑,唐,无,三级,无,陕西博物馆,无,高33cm，长29cm，2.370kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7677.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef91629532.JPG
3388,新石器时代仰韶文化红陶尖底瓶,新石器时代,无,三级,无,陕西博物馆,无,高49cm，口径4.7cm，2.620kg,陶器,无,https://www.sxhm.com/collections/detail/7678.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef917e12ac.jpg
3389,唐彩绘陶男骑马俑,唐,无,三级,无,陕西博物馆,无,高36cm，长32cm，2.205kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7679.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef93270ea1.JPG
3390,唐莲花纹瓦当,唐,无,三级,无,陕西博物馆,无,径12.2cm，0.305kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7680.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef92867bbf.jpg
3391,秦陶灯,秦,无,一级,无,陕西博物馆,无,高25.4cm，口径17.9cm，底径12cm，1.210kg,陶器,无,https://www.sxhm.com/collections/detail/7681.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9385a3df.jpg
3392,新石器时代马家窑文化彩绘陶壶,新石器时代,无,二级,无,陕西博物馆,无,高32.5cm，口径17.2cm，3.595kg,陶器,无,https://www.sxhm.com/collections/detail/7682.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef93be5ba5.jpg
3393,唐彩绘陶戴风帽男骑俑,唐,无,二级,无,陕西博物馆,无,高35cm，长30cm，2.395kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7683.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef94e6a10c.JPG
3394,秦陶罐,秦,无,未定级,无,陕西博物馆,无,口径17cm，高41cm，底径24cm，13.200kg,陶器,无,https://www.sxhm.com/collections/detail/7684.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef95a450f2.JPG
3395,新石器时期陶塑人头像,新石器时代,无,一级,无,陕西博物馆,无,高7.6cm，面宽6.5cm，0.165kg,陶器,无,https://www.sxhm.com/collections/detail/7685.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef964bc4ff.JPG
3396,唐彩绘陶女骑马俑,唐,无,二级,无,陕西博物馆,无,高32cm，长24.5cm，1.575kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7686.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef96daff0b.JPG
3397,唐莲花纹方砖,唐,无,一般,无,陕西博物馆,无,长33cm，宽31cm，11.200kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7687.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef95d9aaea.jpg
3398,唐彩绘陶男俑头,唐,无,三级,无,陕西博物馆,无,高34.5cm，2.475kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7688.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef98898f3d.JPG
3399,秦灰陶罐,秦,无,未定级,无,陕西博物馆,无,口径17cm，高30cm，底径23cm，7.500kg,陶器,无,https://www.sxhm.com/collections/detail/7689.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef988d329b.JPG
3400,新石器时代大口灰陶罐,新石器时代,无,三级,无,陕西博物馆,无,高7.6cm，口径13cm，0.380kg,陶器,无,https://www.sxhm.com/collections/detail/7690.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef98b84156.jpg
3401,唐牛形石镇,唐,无,一般,无,陕西博物馆,无,长7.6cm，宽5.5cm，0.290kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7691.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef99b3e13c.jpg
3402,唐彩绘陶男吹排箫骑马俑,唐,无,二级,无,陕西博物馆,无,高34cm，长30cm，2.030kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7692.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9a5bf30f.JPG
3403,唐三彩男骑俑,唐,无,一级,无,陕西博物馆,无,长31cm，高35.3cm，2.460kg,陶器,无,https://www.sxhm.com/collections/detail/7693.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9ac2dfe9.JPG
3404,新石器时代仰韶文化红陶尖底瓶,新石器时代,无,二级,无,陕西博物馆,无,高41cm，口径7cm，1.795kg,陶器,无,https://www.sxhm.com/collections/detail/7694.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9b289397.jpg
3405,唐三彩釉陶骑马击鼓俑,唐,无,二级,无,陕西博物馆,无,高33cm，长29cm，1.395kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7695.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9c7b106a.JPG
3406,秦彩绘陶簋,秦,无,三级,无,陕西博物馆,无,高34cm，2.460kg,陶器,无,https://www.sxhm.com/collections/detail/7696.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9cadb6e5.jpg
3407,唐柱础,唐,无,三级,无,陕西博物馆,无,长16cm，宽16cm，2.120kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7697.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9c7d61de.jpg
3408,唐三彩卧驼,唐,无,一级,无,陕西博物馆,无,高25.4cm，长30.9cm，2.340kg,陶器,无,https://www.sxhm.com/collections/detail/7698.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9d4a6a35.JPG
3409,秦陶梅瓶,秦,无,未定级,无,陕西博物馆,无,高33cm，口径8cm，底径12.7cm，3.200kg,陶器,无,https://www.sxhm.com/collections/detail/7699.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9ef43f0b.JPG
3410,唐彩绘陶车,唐,无,二级,无,陕西博物馆,无,高25cm，长22.5cm，2.325kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7700.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9f0d7c64.JPG
3411,唐柱础,唐,无,三级,无,陕西博物馆,无,长16cm，宽16cm，2.510kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7701.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9f598e00.jpg
3412,唐白瓷胡人头像,唐,无,一级,无,陕西博物馆,无,高16.5cm，口径9.9cm，0.928kg,陶器,无,https://www.sxhm.com/collections/detail/7702.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9fc38e15.JPG
3413,唐彩绘陶女俑头,唐,无,三级,无,陕西博物馆,无,高27cm，2.290kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7703.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa0a77682.JPG
3414,秦釉陶杯,秦,无,三级,无,陕西博物馆,无,口径9cm，高20.5cm，0.530kg,陶器,无,https://www.sxhm.com/collections/detail/7704.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa1813879.jpg
3415,新石器时期人面纹细颈陶壶,新石器时代,无,一级,无,陕西博物馆,无,高９cm，口径１.２cm，底径３.５cm，0.400kg,陶器,无,https://www.sxhm.com/collections/detail/7705.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fef9ec76da4.JPG
3416,唐彩绘陶骑马男乐俑,唐,无,三级,无,陕西博物馆,无,高35cm，长32cm，2.200kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7706.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa27b10ff.JPG
3417,唐三彩天王俑,唐,无,一级,无,陕西博物馆,无,高94.5cm，4.270kg,陶器,无,https://www.sxhm.com/collections/detail/7707.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa2965e44.JPG
3418,秦灰陶罐,秦,无,一般,无,陕西博物馆,无,口径25cm，高38cm，8.000kg,陶器,无,https://www.sxhm.com/collections/detail/7708.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa3d233e0.jpg
3419,新石器时期陶簋,新石器时代,无,一级,无,陕西博物馆,无,高16cm，口径23cm，底径16cm，1.144kg,陶器,无,https://www.sxhm.com/collections/detail/7709.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa45f35ab.JPG
3420,唐彩绘陶女立俑,唐,无,三级,无,陕西博物馆,无,高16cm，0.200kg,雕塑造像,无,https://www.sxhm.com/collections/detail/7710.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa49afdae.JPG
3421,唐石羊镇,唐,无,一般,无,陕西博物馆,无,长21.2cm，宽12cm，5.530kg,石器、石刻、砖瓦,无,https://www.sxhm.com/collections/detail/7711.html,https://www.sxhm.com/Uploads/Picture/2023/03/01/s63fefa52837f6.jpg
