id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl
6987,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675430450794496,https://www.chnmus.net/webfile/collection_img/_29889_/41000002_29889_A_1.JPG
6988,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675429179920384,https://www.chnmus.net/webfile/collection_img/_29887_/41000002_29887_A_1.JPG
6989,临汝窑青釉盘,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675424327110656,https://www.chnmus.net/webfile/collection_img/_29879_/41000002_29879_A_1.JPG
6990,临汝窑青釉盘,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675425212108800,https://www.chnmus.net/webfile/collection_img/_29880_/41000002_29880_A_1.JPG
6991,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675426692698112,https://www.chnmus.net/webfile/collection_img/_29884_/41000002_29884_A_1.JPG
6992,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675427535753216,https://www.chnmus.net/webfile/collection_img/_29885_/41000002_29885_A_1.JPG
6993,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675425971277824,https://www.chnmus.net/webfile/collection_img/_29883_/41000002_29883_A_1.JPG
6994,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675422586474496,https://www.chnmus.net/webfile/collection_img/_29877_/41000002_29877_A_1.JPG
6995,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675419855982592,https://www.chnmus.net/webfile/collection_img/_29873_/41000002_29873_A_1.JPG
6996,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675420556431360,https://www.chnmus.net/webfile/collection_img/_29874_/41000002_29874_A_1.JPG
6997,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675423437918208,https://www.chnmus.net/webfile/collection_img/_29878_/41000002_29878_A_1.JPG
6998,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675421227520000,https://www.chnmus.net/webfile/collection_img/_29875_/41000002_29875_A_1.JPG
6999,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675421865054208,https://www.chnmus.net/webfile/collection_img/_29876_/41000002_29876_A_1.JPG
7000,钧窑天青釉盘,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675416559259648,https://www.chnmus.net/webfile/collection_img/_29867_/41000002_29867_A_1.JPG
7001,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675419105202176,https://www.chnmus.net/webfile/collection_img/_29872_/41000002_29872_A_1.JPG
7002,白釉瓷瓶,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675415753953280,https://www.chnmus.net/webfile/collection_img/_29866_/41000002_29866_A_1.JPG
7003,影青瓷碟,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675417100324864,https://www.chnmus.net/webfile/collection_img/_29868_/41000002_29868_A_1.JPG
7004,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675417586864128,https://www.chnmus.net/webfile/collection_img/_29870_/41000002_29870_A_1.JPG
7005,临汝窑青釉碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675418425724928,https://www.chnmus.net/webfile/collection_img/_29871_/41000002_29871_A_1.JPG
7006,白釉瓷碗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675412499173376,https://www.chnmus.net/webfile/collection_img/_29862_/41000002_29862_A_1.JPG
7007,酱釉瓷罐,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675414126563328,https://www.chnmus.net/webfile/collection_img/_29864_/41000002_29864_A_1.JPG
7008,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675411735810048,https://www.chnmus.net/webfile/collection_img/_29861_/41000002_29861_A_1.JPG
7009,黑釉瓷罐,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675414936064000,https://www.chnmus.net/webfile/collection_img/_29865_/41000002_29865_A_1.JPG
7010,黑釉瓷罐,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675413312868352,https://www.chnmus.net/webfile/collection_img/_29863_/41000002_29863_A_1.JPG
7011,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675408279703552,https://www.chnmus.net/webfile/collection_img/_29856_/41000002_29856_A_1.JPG
7012,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675411115053056,https://www.chnmus.net/webfile/collection_img/_29860_/41000002_29860_A_1.JPG
7013,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675409697378304,https://www.chnmus.net/webfile/collection_img/_29858_/41000002_29858_A_1.JPG
7014,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675407583449088,https://www.chnmus.net/webfile/collection_img/_29855_/41000002_29855_A_1.JPG
7015,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675409017901056,https://www.chnmus.net/webfile/collection_img/_29857_/41000002_29857_A_1.JPG
7016,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675410502684672,https://www.chnmus.net/webfile/collection_img/_29859_/41000002_29859_A_1.JPG
7017,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675404475469824,https://www.chnmus.net/webfile/collection_img/_29851_/41000002_29851_A_1.JPG
7018,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675403930210304,https://www.chnmus.net/webfile/collection_img/_29850_/41000002_29850_A_1.JPG
7019,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675406828474368,https://www.chnmus.net/webfile/collection_img/_29854_/41000002_29854_A_1.JPG
7020,青釉炉,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675403292676096,https://www.chnmus.net/webfile/collection_img/_29849_/41000002_29849_A_1.JPG
7021,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675405859590144,https://www.chnmus.net/webfile/collection_img/_29853_/41000002_29853_A_1.JPG
7022,白釉绿彩瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675405301747712,https://www.chnmus.net/webfile/collection_img/_29852_/41000002_29852_A_1.JPG
7023,白釉瓷杯,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675402348957696,https://www.chnmus.net/webfile/collection_img/_29847_/41000002_29847_A_1.JPG
7024,白釉瓷洗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675400201474048,https://www.chnmus.net/webfile/collection_img/_29843_/41000002_29843_A_1.JPG
7025,白釉瓷杯,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675402768388096,https://www.chnmus.net/webfile/collection_img/_29848_/41000002_29848_A_1.JPG
7026,黑釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675399157092352,https://www.chnmus.net/webfile/collection_img/_29841_/41000002_29841_A_1.JPG
7027,白釉瓷盘,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675401187135488,https://www.chnmus.net/webfile/collection_img/_29845_/41000002_29845_A_1.JPG
7028,白釉瓷盘,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675400696401920,https://www.chnmus.net/webfile/collection_img/_29844_/41000002_29844_A_1.JPG
7029,白釉青花缠枝莲瓷瓶,清,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675401858224128,https://www.chnmus.net/webfile/collection_img/_29846_/41000002_29846_A_1.JPG
7030,黑釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675398733467648,https://www.chnmus.net/webfile/collection_img/_29840_/41000002_29840_A_1.JPG
7031,青釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675399635243008,https://www.chnmus.net/webfile/collection_img/_29842_/41000002_29842_A_1.JPG
7032,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675394597883904,https://www.chnmus.net/webfile/collection_img/_29831_/41000002_29831_A_1.JPG
7033,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675395847786496,https://www.chnmus.net/webfile/collection_img/_29834_/41000002_29834_A_1.JPG
7034,黑釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675397894606848,https://www.chnmus.net/webfile/collection_img/_29838_/41000002_29838_A_1.JPG
7035,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675397353541632,https://www.chnmus.net/webfile/collection_img/_29837_/41000002_29837_A_1.JPG
7036,白釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675396820865024,https://www.chnmus.net/webfile/collection_img/_29836_/41000002_29836_A_1.JPG
7037,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675395419967488,https://www.chnmus.net/webfile/collection_img/_29833_/41000002_29833_A_1.JPG
7038,黑釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675398343397376,https://www.chnmus.net/webfile/collection_img/_29839_/41000002_29839_A_1.JPG
7039,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675395013120000,https://www.chnmus.net/webfile/collection_img/_29832_/41000002_29832_A_1.JPG
7040,黄釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675396334325760,https://www.chnmus.net/webfile/collection_img/_29835_/41000002_29835_A_1.JPG
7041,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675392509120512,https://www.chnmus.net/webfile/collection_img/_29825_/41000002_29825_A_1.JPG
7042,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675390730735616,https://www.chnmus.net/webfile/collection_img/_29819_/41000002_29819_A_1.JPG
7043,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675392022581248,https://www.chnmus.net/webfile/collection_img/_29824_/41000002_29824_A_1.JPG
7044,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675391603150848,https://www.chnmus.net/webfile/collection_img/_29823_/41000002_29823_A_1.JPG
7045,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675391175331840,https://www.chnmus.net/webfile/collection_img/_29820_/41000002_29820_A_1.JPG
7046,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675394203619328,https://www.chnmus.net/webfile/collection_img/_29828_/41000002_29828_A_1.JPG
7047,黄釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675393641582592,https://www.chnmus.net/webfile/collection_img/_29827_/41000002_29827_A_1.JPG
7048,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675393054380032,https://www.chnmus.net/webfile/collection_img/_29826_/41000002_29826_A_1.JPG
7049,白釉瓷杯盘,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675386339299328,https://www.chnmus.net/webfile/collection_img/_29811_/41000002_29811_A_1.JPG
7050,青釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675389308866560,https://www.chnmus.net/webfile/collection_img/_29817_/41000002_29817_A_1.JPG
7051,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675387681476608,https://www.chnmus.net/webfile/collection_img/_29814_/41000002_29814_A_1.JPG
7052,黑釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675387278823424,https://www.chnmus.net/webfile/collection_img/_29813_/41000002_29813_A_1.JPG
7053,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675388222541824,https://www.chnmus.net/webfile/collection_img/_29815_/41000002_29815_A_1.JPG
7054,青釉瓷碗,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675386758729728,https://www.chnmus.net/webfile/collection_img/_29812_/41000002_29812_A_1.JPG
7055,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675388771995648,https://www.chnmus.net/webfile/collection_img/_29816_/41000002_29816_A_1.JPG
7056,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675390240002048,https://www.chnmus.net/webfile/collection_img/_29818_/41000002_29818_A_1.JPG
7057,黑釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675385261363200,https://www.chnmus.net/webfile/collection_img/_29809_/41000002_29809_A_1.JPG
7058,黄釉绿彩瓷盘,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675384263118848,https://www.chnmus.net/webfile/collection_img/_29808_/41000002_29808_A_1.JPG
7059,白釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675385907286016,https://www.chnmus.net/webfile/collection_img/_29810_/41000002_29810_A_1.JPG
7060,黑釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675383524921344,https://www.chnmus.net/webfile/collection_img/_29807_/41000002_29807_A_1.JPG
7061,黄釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675382824472576,https://www.chnmus.net/webfile/collection_img/_29806_/41000002_29806_A_1.JPG
7062,黄釉瓷钵,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675382115635200,https://www.chnmus.net/webfile/collection_img/_29805_/41000002_29805_A_1.JPG
7063,白釉执壶,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675379410309120,https://www.chnmus.net/webfile/collection_img/_29802_/41000002_29802_A_1.JPG
7064,白釉执壶,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675380496633856,https://www.chnmus.net/webfile/collection_img/_29803_/41000002_29803_A_1.JPG
7065,酱釉执壶,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675378399481856,https://www.chnmus.net/webfile/collection_img/_29801_/41000002_29801_A_1.JPG
7066,白釉执壶,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675381381632000,https://www.chnmus.net/webfile/collection_img/_29804_/41000002_29804_A_1.JPG
7067,青釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675374863683584,https://www.chnmus.net/webfile/collection_img/_29797_/41000002_29797_A_1.JPG
7068,褐釉瓷瓶,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675376625291264,https://www.chnmus.net/webfile/collection_img/_29799_/41000002_29799_A_1.JPG
7069,黑釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675374033211392,https://www.chnmus.net/webfile/collection_img/_29796_/41000002_29796_A_1.JPG
7070,青釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675375660601344,https://www.chnmus.net/webfile/collection_img/_29798_/41000002_29798_A_1.JPG
7071,白釉瓷碗,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675377355100160,https://www.chnmus.net/webfile/collection_img/_29800_/41000002_29800_A_1.JPG
7072,白釉瓷罐,五代十国,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675372061888512,https://www.chnmus.net/webfile/collection_img/_29794_/41000002_29794_A_1.JPG
7073,黄釉瓷壶,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675373177573376,https://www.chnmus.net/webfile/collection_img/_29795_/41000002_29795_A_1.JPG
7074,青釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675371038478336,https://www.chnmus.net/webfile/collection_img/_29793_/41000002_29793_A_1.JPG
7075,褐釉瓷炉,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675370182840320,https://www.chnmus.net/webfile/collection_img/_29792_/41000002_29792_A_1.JPG
7076,黄釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675367582371840,https://www.chnmus.net/webfile/collection_img/_29789_/41000002_29789_A_1.JPG
7077,素烧瓷碗,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675366068228096,https://www.chnmus.net/webfile/collection_img/_29786_/41000002_29786_A_1.JPG
7078,白釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675368379289600,https://www.chnmus.net/webfile/collection_img/_29790_/41000002_29790_A_1.JPG
7079,白釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675366819008512,https://www.chnmus.net/webfile/collection_img/_29788_/41000002_29788_A_1.JPG
7080,青釉瓷罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675369314619392,https://www.chnmus.net/webfile/collection_img/_29791_/41000002_29791_A_1.JPG
7081,青釉四鼻瓷罐,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675362133970944,https://www.chnmus.net/webfile/collection_img/_29781_/41000002_29781_A_1.JPG
7082,黄釉瓷瓶,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675361362219008,https://www.chnmus.net/webfile/collection_img/_29780_/41000002_29780_A_1.JPG
7083,青釉瓷碗,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675365254533120,https://www.chnmus.net/webfile/collection_img/_29785_/41000002_29785_A_1.JPG
7084,青釉盘口瓷瓶,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675362880557056,https://www.chnmus.net/webfile/collection_img/_29782_/41000002_29782_A_1.JPG
7085,黄釉瓷罐,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675363551645696,https://www.chnmus.net/webfile/collection_img/_29783_/41000002_29783_A_1.JPG
7086,青釉瓷碗,隋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675364218540032,https://www.chnmus.net/webfile/collection_img/_29784_/41000002_29784_A_1.JPG
7087,白釉褐彩“风花雪月”瓷瓶,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675358933716992,https://www.chnmus.net/webfile/collection_img/_29777_/41000002_29777_A_1.JPG
7088,黑釉瓷瓶,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675359709663232,https://www.chnmus.net/webfile/collection_img/_29778_/41000002_29778_A_1.JPG
7089,白釉瓷罐,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675357876752384,https://www.chnmus.net/webfile/collection_img/_29776_/41000002_29776_A_1.JPG
7090,郏县窑花釉罐,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675357285355520,https://www.chnmus.net/webfile/collection_img/_29775_/41000002_29775_A_1.JPG
7091,褐釉四系瓷罐,晋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675360569495552,https://www.chnmus.net/webfile/collection_img/_29779_/41000002_29779_A_1.JPG
7092,临汝窑豆青釉盘,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675356094173184,https://www.chnmus.net/webfile/collection_img/_29773_/41000002_29773_A_1.JPG
7093,三彩听琴图枕,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675355012042752,https://www.chnmus.net/webfile/collection_img/_29771_/41000002_29771_A_1.JPG
7094,钧窑玫瑰紫葵花口盘,金,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675355653771264,https://www.chnmus.net/webfile/collection_img/_29772_/41000002_29772_A_1.JPG
7095,三彩婴戏图枕,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675352931667968,https://www.chnmus.net/webfile/collection_img/_29770_/41000002_29770_A_1.JPG
7096,珍珠釉浮雕云龙瓷钵,清,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675356836564992,https://www.chnmus.net/webfile/collection_img/_29774_/41000002_29774_A_1.JPG
7097,黄釉瓷狗,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675349932740608,https://www.chnmus.net/webfile/collection_img/_29753_/41000002_29753_A_1.JPG
7098,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675349236486144,https://www.chnmus.net/webfile/collection_img/_29752_/41000002_29752_A_1.JPG
7099,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675350834515968,https://www.chnmus.net/webfile/collection_img/_29754_/41000002_29754_A_1.JPG
7100,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675351908257792,https://www.chnmus.net/webfile/collection_img/_29755_/41000002_29755_A_1.JPG
7101,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675345029599232,https://www.chnmus.net/webfile/collection_img/_29745_/41000002_29745_A_1.JPG
7102,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675345834905600,https://www.chnmus.net/webfile/collection_img/_29746_/41000002_29746_A_1.JPG
7103,青釉骑马俑,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675347541987328,https://www.chnmus.net/webfile/collection_img/_29750_/41000002_29750_A_1.JPG
7104,黄釉瓷蛙,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675348519260160,https://www.chnmus.net/webfile/collection_img/_29751_/41000002_29751_A_1.JPG
7105,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675346623434752,https://www.chnmus.net/webfile/collection_img/_29747_/41000002_29747_A_1.JPG
7106,绿釉卧俑,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675342169083904,https://www.chnmus.net/webfile/collection_img/_29738_/41000002_29738_A_1.JPG
7107,白釉黑彩俑,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675340453613568,https://www.chnmus.net/webfile/collection_img/_29735_/41000002_29735_A_1.JPG
7108,白釉加彩瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675341456052224,https://www.chnmus.net/webfile/collection_img/_29736_/41000002_29736_A_1.JPG
7109,白釉瓷狮,唐,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675343091830784,https://www.chnmus.net/webfile/collection_img/_29742_/41000002_29742_A_1.JPG
7110,黄釉瓷猴,宋,未知,普通,未知,河南博物院,瓷器,未知,未知,未知,https://www.chnmus.net/content/redirect?id=7066675344245264384,https://www.chnmus.net/webfile/collection_img/_29744_/41000002_29744_A_1.JPG
