id,name,time,leve,location(仅镇馆之宝有),size,material,describe(仅镇馆之宝有),relic_url,img_url
134,汉“万岁千秋”墓瓦,汉,一般,,"长59cm,宽40cm，22.210kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4444.html,htps:/Uploads/Picture/2023/02/27/s63fc205dde72a.jpg
135,宋霍窑白釉印花瓷碗,宋,三级,,高4.3cm，口径10.9cm，0.070kg,瓷器,,https://www.sxhm.com/collections/detail/4445.html,htps:/Uploads/Picture/2023/02/27/s63fc2066302b7.jpg
136,汉“延年益寿与相恃日月同光”脊瓦,汉,二级,,长43.5cm，宽10.7cm，高7.8cm，2.545kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4448.html,htps:/Uploads/Picture/2023/02/27/s63fc209f28483.JPG
137,宋白釉瓷碗,宋,三级,,口径11.5cm，0.078kg,瓷器,,https://www.sxhm.com/collections/detail/4450.html,htps:/Uploads/Picture/2023/02/27/s63fc20b71c5c3.jpg
138,汉石窍塞,汉,一般,,长1.5cm，5.000kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4453.html,htps:/Uploads/Picture/2023/02/27/s63fc20e5d6b23.jpg
139,宋耀州窑青瓷印花瓷碗,宋,二级,,高8cm，口径20cm，0.378kg,瓷器,,https://www.sxhm.com/collections/detail/4456.html,htps:/Uploads/Picture/2023/02/27/s63fc211951262.jpg
140,汉“官匠”砖,汉,一般,,"长22cm,宽16.5cm，4.450kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4457.html,htps:/Uploads/Picture/2023/02/27/s63fc211ee0292.jpg
141,汉“华仓”瓦当,汉,三级,,径15.5cm，0.565kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4460.html,htps:/Uploads/Picture/2023/02/27/s63fc21561f5e0.jpg
142,宋青釉葵口瓷碗,宋,三级,,口径18cm，0.267kg,瓷器,,https://www.sxhm.com/collections/detail/4463.html,htps:/Uploads/Picture/2023/02/27/s63fc216be911a.jpg
143,宋耀州窑青釉印花瓷盘,宋,三级,,口径11.5cm，高2.5cm，0.090kg,瓷器,,https://www.sxhm.com/collections/detail/4467.html,htps:/Uploads/Picture/2023/02/27/s63fc21a574662.jpg
144,汉残陶瓦当,汉,未定级,,直径16cm，0.700kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4468.html,htps:/Uploads/Picture/2023/02/27/s63fc2195070fb.JPG
145,汉云气纹瓦当,汉,未定级,,直径16cm，1.500kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4473.html,htps:/Uploads/Picture/2023/02/27/s63fc21dec1d33.JPG
146,宋青釉瓷碗,宋,一般,,口径11.7cm，高6.2cm，0.140kg,瓷器,,https://www.sxhm.com/collections/detail/4475.html,htps:/Uploads/Picture/2023/02/27/s63fc21f191cbd.jpg
147,汉残带钱印灰陶砖,汉,未定级,,"长29cm,宽11.5cm,厚5.3cm，2.600kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4478.html,htps:/Uploads/Picture/2023/02/27/s63fc221784974.JPG
148,汉残棺床砖,汉,未定级,,"长14.5cm,宽15cm,厚5.8cm，3.100kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4480.html,htps:/Uploads/Picture/2023/02/27/s63fc226f3c6be.JPG
149,汉朱书板瓦,汉,未定级,,"长23.5cm,高4cm,宽16.5cm，0.900kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4482.html,htps:/Uploads/Picture/2023/02/27/s63fc22dcf17c9.JPG
150,汉残刻铭砖,汉,未定级,,"残宽7.5cm,残长12cm,厚2.5cm，0.300kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4483.html,htps:/Uploads/Picture/2023/02/27/s63fc2315b0fed.JPG
151,汉残兽瓦,汉,未定级,,"残长23cm,高10.5cm，2.100kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4484.html,htps:/Uploads/Picture/2023/02/27/s63fc235161bbd.JPG
152,汉残朱书陶砖,汉,未定级,,"长33cm,宽16cm,高7cm，5.100kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4485.html,htps:/Uploads/Picture/2023/02/27/s63fc2392602c9.JPG
153,汉朱书碑墓志铭,汉,未定级,,"长25cm,宽13cm,高6cm，2.700kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4486.html,htps:/Uploads/Picture/2023/02/27/s63fc23dae063a.JPG
154,汉残石砚,汉,未定级,,"厚2.5cm,直径11cm，0.600kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4487.html,htps:/Uploads/Picture/2023/02/27/s63fc241316921.JPG
155,汉朱书板瓦,汉,未定级,,"长22cm,宽15cm，0.700kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4488.html,htps:/Uploads/Picture/2023/02/27/s63fc24592be94.JPG
156,五代彩绘女俑,五代十国,三级,,通高24.5cm，0.722kg,雕塑造像,,https://www.sxhm.com/collections/detail/4489.html,htps:/Uploads/Picture/2023/02/27/s63fc24871d666.jpg
157,五代彩绘女俑,五代十国,三级,,通高14.8cm，0.775kg,雕塑造像,,https://www.sxhm.com/collections/detail/4490.html,htps:/Uploads/Picture/2023/02/27/s63fc24b3ce39d.jpg
158,汉朱书板瓦,汉,未定级,,"长22cm,宽15cm，0.700kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4491.html,htps:/Uploads/Picture/2023/02/27/s63fc24bb3ded3.JPG
159,五代彩绘女俑,五代十国,三级,,通高22.5cm，0.425kg,雕塑造像,,https://www.sxhm.com/collections/detail/4492.html,htps:/Uploads/Picture/2023/02/27/s63fc24fe3f096.jpg
160,五代彩绘女俑,五代十国,三级,,通高22cm，0.307kg,雕塑造像,,https://www.sxhm.com/collections/detail/4493.html,htps:/Uploads/Picture/2023/02/27/s63fc254d6a784.jpg
161,五代彩绘女俑,五代十国,一般,,通高23cm，0.470kg,雕塑造像,,https://www.sxhm.com/collections/detail/4494.html,htps:/Uploads/Picture/2023/02/27/s63fc2575e3c98.jpg
162,南宋青白釉瓷碗,宋,三级,,口径16.7cm，0.345kg,瓷器,,https://www.sxhm.com/collections/detail/4495.html,htps:/Uploads/Picture/2023/02/27/s63fc257e4589c.jpg
163,汉石研磨器,汉,未定级,,"高9.5,直径5.5，0.400kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4496.html,htps:/Uploads/Picture/2023/02/27/s63fc257e66a0a.JPG
164,五代彩绘女俑,五代十国,一般,,通高25cm，0.475kg,雕塑造像,,https://www.sxhm.com/collections/detail/4497.html,htps:/Uploads/Picture/2023/02/27/s63fc259f52820.jpg
165,宋黑釉瓷执壶,宋,一般,,口径3.5cm，高16.2cm，0.310kg,瓷器,,https://www.sxhm.com/collections/detail/4498.html,htps:/Uploads/Picture/2023/02/27/s63fc25b156dee.jpg
166,元钧窑瓷碗,元,一般,,高11cm，口径21cm，0.250kg,瓷器,,https://www.sxhm.com/collections/detail/4499.html,htps:/Uploads/Picture/2023/02/27/s63fc25f317595.JPG
167,宋青釉贴塑人物纹瓷瓶,宋,一般,,口径5.7cm，高27.5cm，0.940kg,瓷器,,https://www.sxhm.com/collections/detail/4500.html,htps:/Uploads/Picture/2023/02/27/s63fc2622888b5.jpg
168,宋釉陶武士俑,宋,未定级,,高86.5cm，9.597kg,雕塑造像,,https://www.sxhm.com/collections/detail/4501.html,htps:/Uploads/Picture/2023/02/27/s63fc26441b0f7.jpg
169,元黑釉瓷碗,元,三级,,口径17cm，0.435kg,瓷器,,https://www.sxhm.com/collections/detail/4502.html,htps:/Uploads/Picture/2023/02/27/s63fc265c53ea7.JPG
170,宋釉陶武士俑,宋,未定级,,高86cm，10.520kg,雕塑造像,,https://www.sxhm.com/collections/detail/4503.html,htps:/Uploads/Picture/2023/02/27/s63fc266ba1331.jpg
171,宋釉陶牵马骑马俑,宋,未定级,,高35.5cm，1.200kg,雕塑造像,,https://www.sxhm.com/collections/detail/4504.html,htps:/Uploads/Picture/2023/02/27/s63fc2693d02af.jpg
172,元黑釉瓷碗,元,三级,,口径18cm，0.428kg,瓷器,,https://www.sxhm.com/collections/detail/4505.html,htps:/Uploads/Picture/2023/02/27/s63fc26972e17b.JPG
173,汉残石鼻塞,汉,未定级,,长2cm，10.000g,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4506.html,htps:/Uploads/Picture/2023/02/27/s63fc268fcfaaf.JPG
174,宋釉陶推车俑,宋,未定级,,"通长25cm,通高21cm，1.670kg",雕塑造像,,https://www.sxhm.com/collections/detail/4507.html,htps:/Uploads/Picture/2023/02/27/s63fc26c9625de.jpg
175,南宋青白釉瓷碗,宋,三级,,口径15.5cm，0.257kg,瓷器,,https://www.sxhm.com/collections/detail/4508.html,htps:/Uploads/Picture/2023/02/27/s63fc26d858f7e.jpg
176,汉残口含,汉,未定级,,"长5cm,宽2.5cm，8.000g",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4509.html,htps:/Uploads/Picture/2023/02/27/s63fc26dfa6ea3.JPG
177,宋釉陶挑担俑,宋,未定级,,"通高21.5cm,通长22.5cm，0.985kg",雕塑造像,,https://www.sxhm.com/collections/detail/4510.html,htps:/Uploads/Picture/2023/02/27/s63fc26fcb4413.jpg
178,汉石杵,汉,未定级,,"高17cm，,底径13cm，5.500kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4511.html,htps:/Uploads/Picture/2023/02/27/s63fc2717bee85.JPG
179,宋男坐俑,宋,未定级,,高28cm，1.182kg,雕塑造像,,https://www.sxhm.com/collections/detail/4512.html,htps:/Uploads/Picture/2023/02/27/s63fc27208703d.jpg
180,宋女坐俑,宋,未定级,,高22cm，0.823kg,雕塑造像,,https://www.sxhm.com/collections/detail/4513.html,htps:/Uploads/Picture/2023/02/27/s63fc2746b7087.jpg
181,汉琉璃珠,汉,一般,,径2.5cm，0.015kg,其他,,https://www.sxhm.com/collections/detail/4514.html,htps:/Uploads/Picture/2023/02/27/s63fc27593fb0e.JPG
182,宋釉陶抬轿俑,宋,未定级,,高31.5cm，1.222kg,雕塑造像,,https://www.sxhm.com/collections/detail/4515.html,htps:/Uploads/Picture/2023/02/27/s63fc276aef162.jpg
183,汉几何纹方砖,汉,未定级,,"长34cm,宽34cm,厚5cm，8.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4516.html,htps:/Uploads/Picture/2023/02/27/s63fc27554167c.JPG
184,宋白釉珍珠地瓷枕,宋,二级,,长23cm，宽5.5cm，1.567kg,瓷器,,https://www.sxhm.com/collections/detail/4517.html,htps:/Uploads/Picture/2023/02/27/s63fc2760eb75b.jpg
185,汉琉璃耳铛,汉,未定级,,长1.4cm，宽1.5cm，3.400g,其他,,https://www.sxhm.com/collections/detail/4518.html,htps:/Uploads/Picture/2023/02/27/s63fc27867a491.JPG
186,宋釉陶抬轿俑,宋,未定级,,高29cm，0.734kg,雕塑造像,,https://www.sxhm.com/collections/detail/4519.html,htps:/Uploads/Picture/2023/02/27/s63fc2791bf357.jpg
187,汉铁权,汉,一般,,直径6.3cm，高5.2cm，0.721kg,其他,,https://www.sxhm.com/collections/detail/4520.html,htps:/Uploads/Picture/2023/02/27/s63fc27b034f7b.JPG
188,宋黑釉小瓷执壶,宋,一般,,口径3.5cm，高7.5cm，0.090kg,瓷器,,https://www.sxhm.com/collections/detail/4521.html,htps:/Uploads/Picture/2023/02/27/s63fc27ade6603.jpg
189,汉口含,汉,未定级,,"长5.1cm,宽2.6cm,厚0.8cm，0.012kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4522.html,htps:/Uploads/Picture/2023/02/27/s63fc27a4f1ad9.JPG
190,宋釉陶抬轿俑,宋,未定级,,高27cm，0.760kg,雕塑造像,,https://www.sxhm.com/collections/detail/4523.html,htps:/Uploads/Picture/2023/02/27/s63fc27bd6364e.jpg
191,宋釉陶拱手男立俑,宋,未定级,,高28.5cm，0.899kg,雕塑造像,,https://www.sxhm.com/collections/detail/4524.html,htps:/Uploads/Picture/2023/02/27/s63fc27e418173.jpg
192,汉残石环,汉,未定级,,直径4.5cm，0.018kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4525.html,htps:/Uploads/Picture/2023/02/27/s63fc27e169b5c.JPG
193,汉褐釉小瓷人,汉,三级,,高4.2cm，宽2.9cm，0.025kg,瓷器,,https://www.sxhm.com/collections/detail/4526.html,htps:/Uploads/Picture/2023/02/27/s63fc27e862d87.jpg
194,宋青釉瓷斗笠碗,宋,一般,,口径15.2cm，高5cm，0.210kg,瓷器,,https://www.sxhm.com/collections/detail/4527.html,htps:/Uploads/Picture/2023/02/27/s63fc27dff11ab.jpg
195,宋釉陶拱手男立俑,宋,未定级,,高28cm，0.728kg,雕塑造像,,https://www.sxhm.com/collections/detail/4528.html,htps:/Uploads/Picture/2023/02/27/s63fc280c22903.jpg
196,汉青釉瓷猴,汉,三级,,高4.5cm，宽2.3cm，0.039kg,瓷器,,https://www.sxhm.com/collections/detail/4529.html,htps:/Uploads/Picture/2023/02/27/s63fc280e8b43d.jpg
197,宋青釉瓷碗,宋,三级,,口径20cm，高7.2cm，底径5.2cm，0.331kg,瓷器,,https://www.sxhm.com/collections/detail/4530.html,htps:/Uploads/Picture/2023/02/27/s63fc281d999f7.jpg
198,宋彩釉陶持巾俑,宋,未定级,,高31.5cm，0.866kg,雕塑造像,,https://www.sxhm.com/collections/detail/4531.html,htps:/Uploads/Picture/2023/02/27/s63fc282ea95b9.jpg
199,汉青釉小瓷猪,汉,三级,,高3.5cm，长6.4cm，0.046kg,瓷器,,https://www.sxhm.com/collections/detail/4532.html,htps:/Uploads/Picture/2023/02/27/s63fc2832e7717.jpg
200,汉青釉小瓷马,汉,三级,,高6.2cm，长6.5cm，0.050kg,瓷器,,https://www.sxhm.com/collections/detail/4533.html,htps:/Uploads/Picture/2023/02/27/s63fc2857ec001.jpg
201,宋黑釉小瓷罐,宋,一般,,口径4.5cm，高9.5cm，0.140kg,瓷器,,https://www.sxhm.com/collections/detail/4534.html,htps:/Uploads/Picture/2023/02/27/s63fc284b9b0a7.jpg
202,汉青釉水波纹铺首衔环双系瓷鍾,汉,一级,,高38cm，口径12.7cm，底径15cm，最大腹围97cm，4.280kg,瓷器,,https://www.sxhm.com/collections/detail/4535.html,htps:/Uploads/Picture/2023/02/27/s63fc28806201c.JPG
203,汉青釉双铺首衔环双耳瓷锺,汉,一级,,高36cm，口径14.5cm，腹围12.4cm，7.715kg,瓷器,,https://www.sxhm.com/collections/detail/4536.html,htps:/Uploads/Picture/2023/02/27/s63fc28a978914.JPG
204,东汉青釉旋纹瓷罐,东汉,三级,,口径7.5cm，高21.5cm，1.125kg,瓷器,,https://www.sxhm.com/collections/detail/4537.html,htps:/Uploads/Picture/2023/02/27/s63fc28e17325c.jpg
205,汉青釉双系瓷锺,汉,一级,,高33cm，口径11.3cm，3.510kg,瓷器,,https://www.sxhm.com/collections/detail/4538.html,htps:/Uploads/Picture/2023/02/27/s63fc290a9e580.JPG
206,宋彩釉陶捧盆女立俑,宋,未定级,,高29cm，0.696kg,雕塑造像,,https://www.sxhm.com/collections/detail/4539.html,htps:/Uploads/Picture/2023/02/27/s63fc28ffae6e7.jpg
207,宋釉陶跪拜女俑,宋,未定级,,"高15cm,长18.5cm，0.644kg",雕塑造像,,https://www.sxhm.com/collections/detail/4540.html,htps:/Uploads/Picture/2023/02/27/s63fc293d27f38.jpg
208,宋釉陶杂耍男俑,宋,未定级,,高18.5cm，0.923kg,雕塑造像,,https://www.sxhm.com/collections/detail/4541.html,htps:/Uploads/Picture/2023/02/27/s63fc2974d886a.jpg
209,明琉璃带片,明,未定级,,长3.5cm，宽3cm，0.095kg,其他,,https://www.sxhm.com/collections/detail/4542.html,htps:/Uploads/Picture/2023/02/27/s63fc2976d540d.JPG
210,宋釉陶镇墓兽,宋,未定级,,高23cm，0.616kg,雕塑造像,,https://www.sxhm.com/collections/detail/4543.html,htps:/Uploads/Picture/2023/02/27/s63fc2df952d37.jpg
211,宋釉陶镇墓兽,宋,未定级,,"高21,长16cm，0.846kg",雕塑造像,,https://www.sxhm.com/collections/detail/4544.html,htps:/Uploads/Picture/2023/02/27/s63fc2e1dd04c4.jpg
212,宋釉陶人首蛇身俑,宋,未定级,,"长27cm,高12cm，0.697kg",雕塑造像,,https://www.sxhm.com/collections/detail/4545.html,htps:/Uploads/Picture/2023/02/27/s63fc2e47be247.jpg
213,宋釉陶人首蛇身俑,宋,未定级,,长27.5cm，0.438kg,雕塑造像,,https://www.sxhm.com/collections/detail/4546.html,htps:/Uploads/Picture/2023/02/27/s63fc2e67cec66.jpg
214,宋釉陶摩羯,宋,未定级,,通高26cm，1.733kg,雕塑造像,,https://www.sxhm.com/collections/detail/4547.html,htps:/Uploads/Picture/2023/02/27/s63fc2e890bd2b.jpg
215,宋釉陶摩羯,宋,未定级,,高30cm，1.738kg,雕塑造像,,https://www.sxhm.com/collections/detail/4548.html,htps:/Uploads/Picture/2023/02/27/s63fc2eaa7303e.jpg
216,宋釉陶人首鱼身俑,宋,未定级,,"长22cm,通高12.5cm，0.621kg",雕塑造像,,https://www.sxhm.com/collections/detail/4549.html,htps:/Uploads/Picture/2023/02/27/s63fc2ed2b57b1.jpg
217,宋釉陶鸡身女俑,宋,未定级,,"高21cm,长16.5cm，0.579kg",雕塑造像,,https://www.sxhm.com/collections/detail/4550.html,htps:/Uploads/Picture/2023/02/27/s63fc2ef99a254.jpg
218,宋釉陶龙,宋,未定级,,"长22.5cm,高10cm，0.612kg",雕塑造像,,https://www.sxhm.com/collections/detail/4551.html,htps:/Uploads/Picture/2023/02/27/s63fc2f1e63388.jpg
219,宋釉陶龟,宋,未定级,,"通长22.5cm,通高8cm，0.696kg",雕塑造像,,https://www.sxhm.com/collections/detail/4552.html,htps:/Uploads/Picture/2023/02/27/s63fc2f3fe9c21.jpg
220,宋釉陶雷公俑,宋,未定级,,高26cm，1.048kg,雕塑造像,,https://www.sxhm.com/collections/detail/4553.html,htps:/Uploads/Picture/2023/02/27/s63fc2f6078a1c.jpg
221,清蓝料坠饰,清,一般,,高3.2cm，宽1.6cm，厚0.7cm，0.005kg,其他,,https://www.sxhm.com/collections/detail/4554.html,htps:/Uploads/Picture/2023/02/27/s63fc4e3a8b57c.jpg
222,汉石球,汉,未定级,,直径3.5cm，0.070kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4555.html,htps:/Uploads/Picture/2023/02/27/s63fc4e445e27b.JPG
223,清玻璃内画鼻烟壶,清,一般,,高7.6cm，宽4.4cm，0.084kg,其他,,https://www.sxhm.com/collections/detail/4556.html,htps:/Uploads/Picture/2023/02/27/s63fc4e61266ef.JPG
224,清鼻烟壶,清,一般,,口径1.8cm，高5.5cm，0.041kg,其他,,https://www.sxhm.com/collections/detail/4557.html,htps:/Uploads/Picture/2023/02/27/s63fc4e89e3911.jpg
225,汉残石口含,汉,未定级,,"长5cm,宽3.5cm，0.024kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4558.html,htps:/Uploads/Picture/2023/02/27/s63fc4e81c3770.JPG
226,清花头蓝琉璃簪,清,未定级,,长13.5cm，5.400g,其他,,https://www.sxhm.com/collections/detail/4559.html,htps:/Uploads/Picture/2023/02/27/s63fc4eae1ee86.JPG
227,汉残石器,汉,未定级,,"直径6cm,高3cm，0.110kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4560.html,htps:/Uploads/Picture/2023/02/27/s63fc4ebdabb10.JPG
228,清花头透明琉璃簪,清,未定级,,长13.5cm，4.700g,其他,,https://www.sxhm.com/collections/detail/4561.html,htps:/Uploads/Picture/2023/02/27/s63fc4ede0b8ba.JPG
229,汉空心砖,汉,一般,,"长113cm,宽28cm，50.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4562.html,htps:/Uploads/Picture/2023/02/27/s63fc4f099228b.JPG
230,清琉璃指环,清,一般,,直径2.3cm，宽0.7cm，0.002kg,其他,,https://www.sxhm.com/collections/detail/4563.html,htps:/Uploads/Picture/2023/02/27/s63fc4f3b5f3d5.JPG
231,汉朱雀纹空心砖,汉,一般,,"长120cm,宽39cm，50.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4564.html,htps:/Uploads/Picture/2023/02/27/s63fc4f4d98297.JPG
232,汉章形纹空心砖,汉,一般,,"长86cm,宽35cm,高12cm，20.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4565.html,htps:/Uploads/Picture/2023/02/27/s63fc4f82492fb.JPG
233,清黄料珠一串,清,一般,,直径1.2cm，0.114kg,其他,,https://www.sxhm.com/collections/detail/4566.html,htps:/Uploads/Picture/2023/02/27/s63fc4fc72e95f.JPG
234,宋黑釉小瓷瓶,宋,一般,,口径4cm，高12.5cm，0.160kg,瓷器,,https://www.sxhm.com/collections/detail/4567.html,htps:/Uploads/Picture/2023/02/27/s63fc4fc057002.JPG
235,汉五角形陶水道,汉,一般,,"长59cm,高44cm，70.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4568.html,htps:/Uploads/Picture/2023/02/27/s63fc4fd8edb87.JPG
236,清蓝料珠,清,一般,,直径0.09cm，0.001kg,其他,,https://www.sxhm.com/collections/detail/4569.html,htps:/Uploads/Picture/2023/02/27/s63fc4ff1b797d.jpg
237,清料珠帽顶,清,一般,,残高4cm，珠径2.5cm，0.032kg,其他,,https://www.sxhm.com/collections/detail/4570.html,htps:/Uploads/Picture/2023/02/27/s63fc501adc1c4.jpg
238,宋青釉瓷盒,宋,一般,,口径10.6cm，高5cm，0.310kg,瓷器,,https://www.sxhm.com/collections/detail/4571.html,htps:/Uploads/Picture/2023/02/27/s63fc501807a84.jpg
239,汉五角形陶水道,汉,一般,,"长67.5cm,高57cm，60.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4572.html,htps:/Uploads/Picture/2023/02/27/s63fc501fa8376.JPG
240,清琉璃鼻烟壶,清,一般,,长6.3cm，宽3.4cm，0.027kg,其他,,https://www.sxhm.com/collections/detail/4573.html,htps:/Uploads/Picture/2023/02/27/s63fc503c6c6eb.JPG
241,清蓝料坠,清,一般,,长4.5cm，宽3.2cm，厚0.5cm，0.018kg,其他,,https://www.sxhm.com/collections/detail/4574.html,htps:/Uploads/Picture/2023/02/27/s63fc505f88ea8.jpg
242,宋青釉覆碟五足瓷炉,宋,一般,,残口径7cm，高5cm，0.100kg,瓷器,,https://www.sxhm.com/collections/detail/4575.html,htps:/Uploads/Picture/2023/02/27/s63fc505781369.jpg
243,清黄料珠,清,一般,,直径1.4cm，0.415kg,其他,,https://www.sxhm.com/collections/detail/4576.html,htps:/Uploads/Picture/2023/02/27/s63fc5082508ff.jpg
244,汉五角形陶水道,汉,一般,,"长71cm,高47cm，80.000kg",石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/4577.html,htps:/Uploads/Picture/2023/02/27/s63fc5082465b1.JPG
245,宋青釉印花瓷碗,宋,一般,,口径18cm，高4.5cm，0.200kg,瓷器,,https://www.sxhm.com/collections/detail/4578.html,htps:/Uploads/Picture/2023/02/27/s63fc509949430.jpg
